id,parent_id,author,text,like_count,reply_count,published_at,type
UgxFmtLSJuUWn4sNalh4AaABAg,,@amingamers,"Ending yg menarik masbro. ""Tdk ada keberuntungan dalam saham, hanya ada pertarungan . Menjadi pemenang atau berakhir sebagai pecundang. Pertarungan hanya dimenangkan oleh yang berpengetahuan dan sedikit gerakan tambahan. bukan sekedar main saham dengan niat cuan. Tetap.semangat teman"" calon pemodal yang tdk berwatak feodal🖐🖐",44,2,2023-03-06T02:54:35Z,comment
UgxFmtLSJuUWn4sNalh4AaABAg.9mu73DmbOKD9ncdhupWunl,UgxFmtLSJuUWn4sNalh4AaABAg,@iwanwijaya7096,Meski ga main saham tp gw punya pandangan spt yg Ronald jelasin Kalo kripto gimana bang apakah sama juga atau beda?,3,0,2023-03-24T04:33:41Z,reply
UgxFmtLSJuUWn4sNalh4AaABAg.9mu73DmbOKDA86Bw8VGkCW,UgxFmtLSJuUWn4sNalh4AaABAg,@bangarif2750,"​@iwanwijaya7096justru kata kata itu berlaku untuk treder bitcoin, pertanyaanya mudah sampe kapan kita mau simpan  bitcoin jika fungsi bitcoin sampe sekarang ngak jelas dan menurutku bitcoin rawan dipermainnkan oleh bandar besar semisan elonmus",0,0,2024-09-08T00:17:59Z,reply
UgwQUvCZQqABpibs7kR4AaABAg,,@yudiwijaya8597,"Koh bahas lagi tentang saham utk edukasi, Krn sekarang sudah menjamur dengan mudah main saham lewat aplikasi android dan web",0,0,2023-03-05T14:25:52Z,comment
UgwMo1grGBFouiLPh_94AaABAg,,@zahfahfamily359,"Iya ya, ampe pucat gtu muke lu Koh.. Btw, lu mmg putih mah, koplak guaa! 🤔😁",0,0,2023-03-04T19:13:45Z,comment
UgwgeO3m7lsqykqFqfd4AaABAg,,@okaridoai,saluut,0,0,2023-03-04T12:52:43Z,comment
UgyxuRJ6t5B8l_J_Qxl4AaABAg,,@choi_uno9919,Syarat pengen jadi bandar. Kalian harus punya uang banyak.,0,0,2023-03-02T19:36:13Z,comment
UgxUBtdzBK50PZKyp694AaABAg,,@mobilelegendtopgameplay6044,"setuu banget sama apa yg d omongin ko timothy,bedanya kalau aku d forex mendalaminya tapi kejadiannya mirip""",0,0,2023-03-02T13:22:27Z,comment
UgxS_RtNqKdvjjqiiPp4AaABAg,,@ReedWanadiOfficial,"Gue kira lu udah 30 an atau 25 ke atas lah ya eh ternyata masih mudah banget. Salut bro, fundamental is the best sih menurut gue juga karena emang market itu dipengaruhi kebanyakan oleh faktor psikologis bukan data dan fakta",1,0,2023-03-02T12:51:56Z,comment
UgwdGimqk52JFV1legt4AaABAg,,@dvkontoru6940,Mau saham dan crypto keduanya sama owner dan dev yg memiliki keuntungan terbesar,0,0,2023-03-02T07:12:37Z,comment
UgwdMGPvzGm3oS3N50t4AaABAg,,@daffinmuhammad6557,"koh timot mau tanya, koh timot ga tertarik sama forex or gold ya? kenapa klo boleh tay",0,0,2023-03-02T02:25:43Z,comment
UgypeA_Bk2njBcfSknx4AaABAg,,@hofianhorsidi8410,Penipu...nya..High.Education...karena..punya..Gelar..yg..waaaaaaah....tapi.nggak.punya.Hati.Nurani..yg.ditipu...org..yg.kurang.mengerti...Nggak..Tau..yg.Adil.dan.Kebenaran....Penipu..,0,0,2023-03-02T01:34:59Z,comment
UgxfUKuOsw5tTRO1xi54AaABAg,,@teddysaja360,Lebih percaya kualitas perusahaan dalam memanage keuangan perusahaan kalau di dalam banyak tikus ya habis juga,0,0,2023-03-01T13:59:46Z,comment
UgxUEldh0Nyo7KsfvAx4AaABAg,,@rudyhandoko9713,"nice konten koh.. gw terpikir sedikit soal bagaimana saham itu kenapa kadang ada yg pergerakannya aneh... jadi ngerti sekarang knp kadang org ada yg bilang kalo emitten2 tertentu ga bsa sembarangan masuk... harus ""permisi""  tq uda sharing",7,0,2023-03-01T13:49:33Z,comment
UgxwZkpDto92v9D1rnB4AaABAg,,@yayagunawan6758,Gimana dengan LHK siapa beliau ini,0,1,2023-03-01T07:08:57Z,comment
UgxwZkpDto92v9D1rnB4AaABAg.9mhhBv85nTnA-xtnxzJs5S,UgxwZkpDto92v9D1rnB4AaABAg,@wibiahoy9257,Sepertinya bandar juga 😂,0,0,2024-02-18T13:26:31Z,reply
UgzFuvd2bRk3dmrG8oF4AaABAg,,@PutraPratama-wo5se,"Kalau OJK menjalankan tugasnya dengan sungguh2, bandar saham tidak akan sebebas ini. Bikin bursa ihsg lebih sehat dan kompetitif",1,0,2023-03-01T04:47:05Z,comment
UgxBXF16ZwO1rvhc4854AaABAg,,@naonbae2000,Spertinya skolahnya bukan sd impres deh... Smp nya bukan smp negeri di kampung2 deh...,0,0,2023-02-28T14:32:42Z,comment
UgyGsR6aSwIGANKcPEZ4AaABAg,,@naonbae2000,Bukunya dpt dri mana?.. Kan harus beli... Kecuali dpt uang lebih dari orang tua...,0,0,2023-02-28T14:31:55Z,comment
UgyJnZuwVob6KnDuVmx4AaABAg,,@solomonpanjaitan5891,Waduh ini masih informasi doank.. blm ada solusi untuk jadi jagonya gimana?,0,0,2023-02-28T10:05:57Z,comment
Ugw2YN6IhhimwrbKTuF4AaABAg,,@bananamolen3852,Part 2 bro...... Dah jual ayam milik nenek buat beli quota....,0,0,2023-02-28T07:33:35Z,comment
UgzMNfz__GGyPjoLMAN4AaABAg,,@ainthankids7310,"Mantap orang satu ini,",0,0,2023-02-28T06:44:24Z,comment
UgzCPM8ZMjdAh1yGixl4AaABAg,,@kyyIT7,14:52,0,0,2023-02-28T02:17:02Z,comment
UgxBFgW_ybBzkTtc7Q94AaABAg,,@kyyIT7,11:36 wow,0,0,2023-02-28T02:12:23Z,comment
Ugw8UFzaotKi3xxQc114AaABAg,,@opinikuDK,"Tapi jangan fullgar hati2 karena banyak orang yang ga suka ilmu yg fullgar""semoga selalu sehat dan di lindungi oleh tuhan di dlm diri lu bro tetap waspada semangat terus memberikan ilmu yg sangat membuka fikiran intelektual manusia""",20,0,2023-02-27T19:45:19Z,comment
Ugw5l2tfs-MktPzHC1h4AaABAg,,@opinikuDK,Ane belajar trending otodidak paham cara kerjanya tapi penjelasan ini makin membuat yakin akan keputusan untuk memilih tren makasih bro makin nambah ilmu,16,0,2023-02-27T19:36:56Z,comment
UgyVlouA-P-qoeByMU14AaABAg,,@effendis430,Ko sisi gelap dunia sama apakah Dunia crypto punya sisi gelap yg sama dgn saham atau tidak ada sisi gelapnya..?,0,0,2023-02-27T16:08:59Z,comment
UgyyhZADPBZlp186KsN4AaABAg,,@sukro783,next bang bahas rantai makanan di capital market. stay safe :),0,0,2023-02-27T05:17:48Z,comment
UgyVWD0DlztUNlns0S94AaABAg,,@bimosakti1562,Umur 22 thn guwe masih ban nana,0,0,2023-02-26T21:16:03Z,comment
UgxVuk5rSLchOsadLV94AaABAg,,@bingo5229,senyuman diakhir video mengisyaratkan ada sesuatu,0,0,2023-02-25T14:38:31Z,comment
Ugzjugihavlq5CMRZDh4AaABAg,,@devlinpramudita5273,Di Crypto juga kek nya gini dehh,0,0,2023-02-24T16:50:04Z,comment
UgyO2-ODwoy-wR0yUDp4AaABAg,,@INTJ791,"Masalahnya di platform kripto resmi indonesia yg terbatas macam indodax, bandar kripto juga ada",0,0,2023-02-24T16:02:03Z,comment
UgzJa11Gnl9mW0k9Z0Z4AaABAg,,@anjingnet888,"Saham= zero sum game, berarti saham = judi donk? Gimana dg crypto?😁😁😁",0,0,2023-02-20T15:37:26Z,comment
Ugyp8ky7Ohg1g5mZrUp4AaABAg,,@fahmijuned7635,"bang bisa tolong jelasin bandar forex main di harga, bukan yang oknum nyuruh top up",0,0,2023-02-18T09:12:24Z,comment
UgyRSm1ijQT0KT141xx4AaABAg,,@Hardi3,"Bang, maksudnya di ""guyur habis"" pas Lo mau beli saham yg tidur terus Lo gak ijin sama ownernya, maksud dari di ""guyur habis"" itu apa  ya  Bang ?",0,2,2023-02-18T02:33:15Z,comment
UgyRSm1ijQT0KT141xx4AaABAg.9mFsu1adWVQ9mGAKXCNHqQ,UgyRSm1ijQT0KT141xx4AaABAg,@gadogadoshop,Di bikin sangkut,0,0,2023-02-18T05:14:18Z,reply
UgyRSm1ijQT0KT141xx4AaABAg.9mFsu1adWVQ9mGHCl_k4a4,UgyRSm1ijQT0KT141xx4AaABAg,@Hardi3,@gadogadoshop Thank Bro / Sis,0,0,2023-02-18T06:14:24Z,reply
UgzPx-B8LYn8U5Qf4GF4AaABAg,,@Terapisjakarta,"Anda bukan foamer ataupun scalper, dan saya tahu apa yg anda takuti dari cr***... Dan moment ini yg saya tunggu dari tahun 2020..  Anda mau menjala kerumunan ikan salmon ? Sebentar lagi akan ada ikan yg lebih menarik,besar, dan menguntungkan dari salmon..  Sekarang saya beralih ke nikel.. Ga ada hubungannya sama mas elon tapi kedepannya analisis gw pasti ga akan meleset..  Disamping itu kabar Resesi sudah ditakuti banyak orang.. Emiten dari perusahan NASI dan perusahan pangan lainnya akan terus naik.. Cuaca sedang buruk, resiko inflasi akan terus melunjak. So,,thanks bro gw suka konten² lu.. GBU",1,0,2023-02-15T02:25:27Z,comment
UgwwUbefb9y8mvJGh_J4AaABAg,,@wisnuprakoso2809,Kerenn lu bang..pencerahan nya ngeri2 sedap..ditunggu video pencerahan selanjut nya👍👍,0,0,2023-02-10T15:52:55Z,comment
Ugyj5j-BsKSstdkRGYl4AaABAg,,@ochidplay,"maaf mau tanya, saham crypto itu termasuk judi atau bukan?",0,0,2023-02-10T07:34:29Z,comment
Ugz282JbWBXaj3l2G8t4AaABAg,,@alwisantika3104,Anajaiii. . Ada yg berani bahassss😁😁😂😂,1,0,2023-02-10T02:18:37Z,comment
UgyHbclX9VkQ4o1b_O94AaABAg,,@nthw2203,"bner bro, zaman skrg banyak mentor ""oknum"" yg berkedok guru, tpi sbnrnya mereka itu sales, alias agen broker yg ngambil komisi wkwkwk",0,1,2023-02-08T03:06:23Z,comment
UgyHbclX9VkQ4o1b_O94AaABAg.9lrBjuoja71A-xu1U3EbI6,UgyHbclX9VkQ4o1b_O94AaABAg,@wibiahoy9257,Bahkan chanel2 yt nya dah besar juga ada 😂,0,0,2024-02-18T13:28:30Z,reply
UgzWQmahr_4lzkgD-5J4AaABAg,,@MBattlegrounds,"Bener banget dan setuju banget sama video ini thanks ko, semoga investor di Indonesia lebih berpengetahuan",6,0,2023-02-05T14:03:34Z,comment
Ugwepc_MslewaZGKumt4AaABAg,,@herrysyafiq5449,"sperti statement terakhir negara berkembang adalah hal yg lumrah,tanpa peran liquidity provider,pasar kita pasti akan sepi transaksi,clossing statement menarik dan mencerahkan",2,0,2023-02-02T06:41:00Z,comment
UgxdnZmgoLhpVsW0hsh4AaABAg,,@masrofitv,"Keren parah, realita. Thanks vidio nya bang... Semakin harus lebih belajar dan hati²..",1,0,2023-02-01T18:00:54Z,comment
UgzdMtqDmTPu5MSjvDB4AaABAg,,@KholisAbuSyauqi15,10:40,0,0,2023-01-31T14:25:35Z,comment
UgxQ3igFeTiXW1hgYgl4AaABAg,,@fredianriko5648,"tetep sih, mau sejago apa kalo kalah 'power' sama bandar pasti kalah",0,0,2023-01-29T13:36:45Z,comment
UgwHH9tlZzNPK8-KYfh4AaABAg,,@riennor1682,"Kalau kalian mau selamat di saham hanya ada 4 kuncinya 1. Gunakan uang dingin yang ga kalian butuhkan  2. Beli saham yang baik 3. Beli di harga yang baik 4. Biar waktu kerja  Mau bandar, bandor, mandra, mandor karep. 4 mustika diatas akan bikin kalian menang in the long run. Makanya gue invest bukan trading, swing trade,  apalagi judi scalping.",210,18,2023-01-28T06:56:09Z,comment
UgwHH9tlZzNPK8-KYfh4AaABAg.9lQHI9bO6IfA08kf_F-dSW,UgwHH9tlZzNPK8-KYfh4AaABAg,@theruleox8180,Bener banget bro,6,0,2024-02-23T03:57:37Z,reply
UgwHH9tlZzNPK8-KYfh4AaABAg.9lQHI9bO6IfA0WDXpXJ3b7,UgwHH9tlZzNPK8-KYfh4AaABAg,@indonesiakuhebat3561,setuju,4,0,2024-03-03T06:41:06Z,reply
UgwHH9tlZzNPK8-KYfh4AaABAg.9lQHI9bO6IfA0kXrh8gOpq,UgwHH9tlZzNPK8-KYfh4AaABAg,@moxie2688,Lu Olang Kelen a👍,5,0,2024-03-09T05:27:19Z,reply
UgwHH9tlZzNPK8-KYfh4AaABAg.9lQHI9bO6IfA3Dhh9WccSg,UgwHH9tlZzNPK8-KYfh4AaABAg,@Starwanderergaming,Mantep banget ni,2,0,2024-05-09T15:42:00Z,reply
UgwHH9tlZzNPK8-KYfh4AaABAg.9lQHI9bO6IfA3G5nvZgxXu,UgwHH9tlZzNPK8-KYfh4AaABAg,@FredoAL.,Ga semudah yang kau kira😅,7,0,2024-05-10T13:59:52Z,reply
Ugz-idQHIwFfX4T-FA94AaABAg,,@riennor1682,"Saham menjadi tidak zero sum game, jika anda melakukan deviden investing.  Karena deviden adalah real cash & money the company give to you.",0,1,2023-01-28T06:50:10Z,comment
Ugz-idQHIwFfX4T-FA94AaABAg.9lQGbI7lYlg9mGAbthtzY-,Ugz-idQHIwFfX4T-FA94AaABAg,@gadogadoshop,Dan harga susah naik kalo gada trader yg unyu,0,0,2023-02-18T05:16:48Z,reply
Ugyv455PSRd9j5aOZTp4AaABAg,,@johnnytiger1686,You uda cetak berapa duit di saham koq ngrasa uda berani ngajarin soal saham.?,0,0,2023-01-27T10:24:38Z,comment
UgwbTTtnexDQPZHos494AaABAg,,@staycoolboy2880,Saham adalah ponzi,0,1,2023-01-27T06:50:33Z,comment
UgwbTTtnexDQPZHos494AaABAg.9lNgrFJk1Gz9mGAhD8MIG3,UgwbTTtnexDQPZHos494AaABAg,@gadogadoshop,Crypto,0,0,2023-02-18T05:17:32Z,reply
UgxM_aSZVHymIOMmED14AaABAg,,@staycoolboy2880,11:23 ITULAH PONZI,2,0,2023-01-27T06:48:16Z,comment
Ugzm6eqlJFuihLH5d-x4AaABAg,,@nyompowek4545,gokil. ilmu harga 5jutaan dikasih gratis di youtube. panjang umur bang..,1,0,2023-01-26T06:24:32Z,comment
Ugxb03qraYXNq35PKmh4AaABAg,,@acakchanel,Saham itu judi online wkwkwk,1,1,2023-01-21T09:52:32Z,comment
Ugxb03qraYXNq35PKmh4AaABAg.9l8ZuuPpAuJADBNjwrLERJ,Ugxb03qraYXNq35PKmh4AaABAg,@Akayjua378,Lu bilang gitu karna lu gk belajar,0,0,2025-01-12T07:14:20Z,reply
UgxngY7d-EgTi1qjCiR4AaABAg,,@Paspasannnn,Siapa bandar cryopto dong,0,0,2023-01-18T07:05:55Z,comment
UgyEVVg-ifbCBzWkBmd4AaABAg,,@stevsmart,ya apapun usahanya di dunia pasti ada sisi gelapnya. tinggal kita sendiri mau berkecimpung di dunia mana yang cocok,2,0,2023-01-17T01:52:06Z,comment
UgxZjzdv0JDEaBBIYnN4AaABAg,,@josetan3808,bos...makasih banyak bos...saya bukan pemain saham tapi sangat mencerahkan....tambah lagi informasi lainnya sehingga kami kami Tidak buta finansial....sukses selalu bro,11,0,2023-01-14T13:43:08Z,comment
UgxqBnCftho1Cy_TTsx4AaABAg,,@Opikmini4wd,"Bandar tahu, retail beli di harga berapa aja. Makanya bisa maen banting harga. Singkat nya, mereka bisa lihat kita tapi kita ngga bisa lihat mereka.",0,0,2023-01-11T01:23:15Z,comment
Ugza9lhIt0uBVBVuWQN4AaABAg,,@just.me99,Aduh takut mau inves saham,0,0,2023-01-09T19:38:21Z,comment
Ugxqvd34oqjX_nQ-tqJ4AaABAg,,@weifen4251,The best pembahasan nya,0,0,2023-01-09T12:41:36Z,comment
Ugx8IpAZUJJZZUvF7nh4AaABAg,,@kokopetualangan,"mind blow, Antara argumentasi dan persepsi tanpa validasi . tapi perlu di lanjut part 2 si",0,0,2023-01-09T12:38:53Z,comment
UgyQ2OOS6RJj_1OOtJ94AaABAg,,@NouNauFamily,Setuju gwe “bandar itu owner perusahaan milik dia sendiri” yg sedang terjadi di emiten BYAN,1,0,2023-01-09T12:06:25Z,comment
UgyKmA1bhlYKS9U5hbB4AaABAg,,@janganansubuh,Gunanya OJK apa?,0,1,2023-01-08T10:34:38Z,comment
UgyKmA1bhlYKS9U5hbB4AaABAg.9kcAOswAoBJA-xuCu3ifAp,UgyKmA1bhlYKS9U5hbB4AaABAg,@wibiahoy9257,Ojk berguna tapi masi ada yg bocor juga 😂,0,0,2024-02-18T13:30:03Z,reply
Ugxv46jeg3v2no5gkoB4AaABAg,,@CRYPTOVERSE_Republic,Saya bilang anda salah.... Kenapa...?  Kita balik ke saham jaman dulu .. Anda punya saham Telkomsel 1000 lembar... Seharga 100 per lembar... Saya kasih uang ke anda saya bawa pulang 2 rim kertas saham itu kemudian saya simpan di rumah.... Jika setahun kemudian saya jual harga di 90 brati saya rugi... Apa urusan anda dengan sayA...ga ada bro ..  Karena saya beli setaun lalu...anda sudah pakai duit saya entah untuk apa...  Apakah yg beli saham saya di harga 90 menang dari saya...? Ya tidak... Saya menjual karena saya punya barang tidak perduli rugi impas atau untung. Sama anda beli emas...apakah  ada Menag atau kalah...? Tidak ada...  Kenapa nampak seperti JUDI atau zero sum game anda bilang secara halus nyam..  Karena perdagangan hari ini bergerak sangat cepat... Karena melibatkan ratusan bahkan ribuan orang dalam satu waktu .. Melibatkan uang milyaran sampai trilyunan. Zero sum game ... Seperti judi slot ...atau main kartu Remi 4 orang. Masang 10ribu jika saya menang maka saya ngantongi 300rebu duit orang. Sementara ke 3 teman saya pulang ga bawa apa apa...kartu Remi cuma aplikasii  Saya sangat tidak setuju SAMA SEKALI DENGAN ANDA...!. karena ini perdagangan sama seperti beli burung merpati atau batu akik. Tidak ada menang kalah karena kita punya barangnya... Barang itu akan berharga sama buat saya jika tidak saya jual. Batu akik saya tetap nilainya 5 juta menurut saya karena itu menempel di jari saya... Jika saya jual hari ini ke orang lain 5000 rupiah...itu adalah nilai  yg di dapat oleh pembeli nya...,0,0,2023-01-08T03:26:18Z,comment
UgxkLKRu2tGrDj2XbNV4AaABAg,,@montak1638,Lu bikin konten juga buat income ya kan,0,0,2023-01-07T17:30:29Z,comment
UgyolELPpXiJl-ECMXV4AaABAg,,@jarilalenk3627,Ini baru konten keren,0,0,2023-01-07T11:01:52Z,comment
Ugx_J_GKm75BAfNuK5B4AaABAg,,@ainufarhann,Bahas sisi gelap cry pto bang,0,0,2023-01-07T07:33:05Z,comment
UgxAVmrh7PySI8Zqc0J4AaABAg,,@steventan2533,Sukurinn manusia2 retail yang pengen cepet kaya dari saham. Padahal kalian hanya ditiou akibat keserakahan kalian sendiri. Liatt dan dengar penjelasan koh koh ini. Baru sadar kalian hanyaa pion pion yang jadi santapan emiten emiten yang punya kepentingan atas uang kalian. Wkwkkwkwkw.. teruslah bermimpi untuk kaya cepet dari saham atau spekulasi apapun di dunia ini.,0,0,2023-01-07T06:37:39Z,comment
UgyCO_Nfb38E_9fbsVZ4AaABAg,,@channel-8382,"Ditunggu part 2 part 3 dst... Ko, kayak nya topik ini masih sedikit yg bahas diyutube..",0,0,2023-01-07T03:06:02Z,comment
UgwCwxWJxeFZCDZwIwJ4AaABAg,,@de_santa69,kalo yg untuk2 kepentingan politik contoh nya kayak adaro mineral bukan bro?,0,0,2023-01-06T07:29:59Z,comment
UgyIL90z7WGJztH1chl4AaABAg,,@zorgism,"Masih aman ko? 😅 Mksh infonya, kl ad ap2 live streaming aj biar dbantu netijen. Krn info yg dksh ni bermanfaat bgt utk investor retail tapi bikin bandar curang kegerahan karena ketahuan cara maennya 😁 Saran nih, jangan pernah main saham! Tapi belilah perusahaan gede lewat saham! Bandar cuman bisa untung dari capital gain, tapi pemilik usaha akan tetap untung selama beli saham perusahaan yang sangat sehat dan baik performanya di harga wajar sebab akan tetep cuan dari dividen yang dibagikan. 😊",0,0,2023-01-06T00:17:52Z,comment
UgytDY1aMlNoFXj3Dt14AaABAg,,@androidyudha8287,Bolpen tuh tukang pompom,0,0,2023-01-05T22:53:54Z,comment
Ugx7fKRZq2ba2aOtaM54AaABAg,,@charlesmathew8637,Gile... keren *ikan kecil dihajar bandar (bneran ada konspirasi pom pom)🤣,0,0,2023-01-05T16:57:15Z,comment
UgzuZm4wKSys1oqM8RV4AaABAg,,@hadimanto9673,Terima kasih ilmu yang sangat seru juga,0,0,2023-01-04T02:35:05Z,comment
UgxH7ankkcGGyvNRc5V4AaABAg,,@ngichin3754,Bijaknya jgn main saham klo gk ada ilmunya,0,0,2023-01-03T01:17:13Z,comment
UgzsqeNk7TBIP41xLLZ4AaABAg,,@fathulbari2010,Oke 👍,0,0,2023-01-02T14:19:03Z,comment
UgxIaXqbxAQrXpgOngF4AaABAg,,@alif.alexander,Semua pasti ada bandar saham.,0,0,2023-01-02T14:04:54Z,comment
UgzOXABpU-wRFBhwwot4AaABAg,,@rahasiayo9834,Full daging,0,0,2023-01-02T08:12:20Z,comment
Ugxg4yl1fOfq1TpjWdt4AaABAg,,@asifsnugroho9171,08:30 benar sekali wkwk. joint lah group rekomendasi gorengan untuk menghindar saham yg di rekom,1,0,2023-01-01T05:01:44Z,comment
UgyuXI9ITtq1dgg2RhV4AaABAg,,@mofi1546,"Jadi ini saham dalam arti invest secara pribadi (ntah nama atau perusahaan) di datangi/mendatangi perusahaan lain  atau invest secara umum macam IPO ? kan ada tuh, perusahaan yang dia ngga mau IPO tapi punya banyak investor dalam usahanya.... cmiiw",0,0,2022-12-31T15:12:22Z,comment
Ugy4q9x6KR_8emokHv14AaABAg,,@rumahdunia635,"Good job untuk kita semua atas semua yang kita lakukan selama tahun 2022, mau itu tercapai ataupun tidak...  Tepuk pundak lu men, lu nggak serapuh itu untuk menyerah. come on!",12,0,2022-12-31T02:17:41Z,comment
Ugyrh7A_NQbDgnYD8-Z4AaABAg,,@whatevermusic9649,"Klo qt trading pas profit it uang siapa, klo kalah uang qta kmana?",0,0,2022-12-31T00:42:36Z,comment
Ugz0hhK_LGrKJLTYEaV4AaABAg,,@sandyhugo608,Wah. Suhu ini,0,0,2022-12-30T01:56:49Z,comment
UgxeQIpiwWHPVgdsMYJ4AaABAg,,@sadamae2408,Sbnrnya udh kepikiran ini dri dulu.. Ya gimana...   Saham itu kyk rantai makanan.     Dan orng awam akan jd makanan pling bawah.,0,0,2022-12-28T16:54:07Z,comment
UgzOvYYY-Bt8lDMup094AaABAg,,@ciqp-3r-rde83_,"Belajar boleh, tapi bagi pemula ""JANGAN COBA-COBA TRADING""  jangan buang uang kalian dari hasil tebak""an atau ikut""an, apalagi dengan stategi trading technical analysis yang super konyol..",0,0,2022-12-28T11:38:02Z,comment
UgzihGk4b9DwJVvA0_V4AaABAg,,@m6arff_975,aplikasi yang worth it buat main saham apa bang?,1,0,2022-12-27T15:39:16Z,comment
Ugz-lmjtH1198HAlYx94AaABAg,,@rizalbudiadi,Very well said koko bro.. what have to be said have been said.. Thanks..,0,0,2022-12-27T12:23:20Z,comment
UgxPg9XQr-JOIRxY19l4AaABAg,,@semuapenuh,"Betul yg dikatakan di video ini. Contohnya harga sebuah saham bisa tiba2 naik dan memancing retail untuk masuk. Kemudian harga masih ditahan sideways dan pelan-pelan mulai turun selama sekitar sebulan sampai akhirnya keluar pengumuman akan Right Issue shg harganya semakin turun. Jadi bandar sudah tahu info Right Issue ini jauh sebelum diumumkan, dan disini bandar sudah distribusi pelan-pelan sambil TP selama sebulan lebih itu. Contoh lain lagi, harga sebuah saham terus naik dan retail pun tertarik karena akan rilis laporan keuangan. Setelah laporan keuangan keluat dan net profit naik, yg terjadi malah harga sahamnya turun karena bandar terus menerus distribusi sambil TP, dan para analis sahampun bla bla bla bahwa harga sahamnya sudah price in dengan kenaikan net profit itu. Jadi disini bandar sudah tahu terlebih dahulu tahu info laporan keuangan emiten tsb sebelum dirilis, dan dia sengaja menaikkan harga sahamnya dengan target akan distribusi sambil TP saat laporan keuangan dirilis. Yg terakhir adalah saham sebuah emiten perusahaan batubara besar yg diawali dengan huruf A mau membagikan deviden cukup besar tapi harga sahamnya malah turun. Perlu diteliti lebih dalam ada permainan apa dibalik penurunan harga ini.",36,2,2022-12-25T13:53:07Z,comment
UgxPg9XQr-JOIRxY19l4AaABAg.9k3TzP-DiS79nHQX1eLBZp,UgxPg9XQr-JOIRxY19l4AaABAg,@Serial_slekethep,"Pakai nama samaran saja bro misal A = Adarok, akan melakukan right issue menyusul adanya rencana restrukturisasi hutang dan realisasi capex tahun lalu yg overun ke tahun ini.",2,0,2023-03-15T13:26:27Z,reply
UgxPg9XQr-JOIRxY19l4AaABAg.9k3TzP-DiS79nHUHJWNX2S,UgxPg9XQr-JOIRxY19l4AaABAg,@iwayanjuliantapradnyana3264,"Kak, Saya tertarik nih untuk diskusi lebih lanjut. Soalnya sekarang ada saham batubara yang setiap hari itu ARA terus, itu menurut Kakak-kakak gimana?",0,0,2023-03-15T13:59:15Z,reply
UgwtJyQb9uoyDJXGaDR4AaABAg,,@1.07_jpN9-v8k,"Next part, mntep bgt ilmunya koh",0,0,2022-12-25T07:47:46Z,comment
UgxdcCRW1X4y5ZRGqYF4AaABAg,,@dennisphoenix8590,"Orang-orang yg selama ini bilang maen saham itu cuma sekedar ""jual beli barang"" bakal bengong2x liat video lu bro... wkwkwkw",1,0,2022-12-25T05:59:05Z,comment
UgzjyZwSutQRyL0_jl54AaABAg,,@oneszzzz,"Trading dimulai dari pemilihan sekuritas. Lalu jangan pilih saham yg market cap nya kecil. Sebab kalo kecil, bandar tahu begitu anda masuk, saham anda akan langsung dibanting. Nunggu anda takut trus CL, baru dinaikkan lagi. Sekuritas tahu saham apa yg kita beli. Jika kita retail, maka bandar yg ada di sekuritas tsb bisa mempermainkan kita. Pas kita haka beli lot banyak, saham akan turun. Pas dijual saham terbang. Hanya beli 1 atau 2 lot aja yg aman. Dan bandar tahu kita masih simpan brp lot. Maka sebelum trading, pahami dulu bahaya permainan bandar.",14,1,2022-12-25T03:29:34Z,comment
UgzjyZwSutQRyL0_jl54AaABAg.9k2McIvAOScAKs-ZJrRJgh,UgzjyZwSutQRyL0_jl54AaABAg,@hasanpebondo7923,1-2 lot doang? Habis di fee 😂,1,0,2025-07-22T05:29:23Z,reply
UgxH_OcG6qtM6Z2FyZJ4AaABAg,,@rizaliponk772,"Nah... Ini..... KUPASSSSSS, ""ijin ma ownernya"" Jozzzzz💪💪💪",0,0,2022-12-25T03:01:09Z,comment
UgzW2y1bkeycxwizuwR4AaABAg,,@cheobe,Sebelum video ini ada gw sudah tau buruk dan busuknya pasar modal dalam perjalanan spiritual gw di pasar modal dalam waktu 1 tahun 70% pengalaman yang mengerikan bangsat memang wkwkwkwkwkw tpi experience is a lesson  Edit: Kita tidak bisa menang melawan kita hanya bisa ikut menang dengan bandar,0,0,2022-12-24T14:49:45Z,comment
